seller_id,seller_city,seller_state,seller_region,n_orders,n_products,revenue
1bb2bdb95f4841f1bba2c0d2cd83d3c9,sao paulo,SP,Sudeste,79,23,4905.76
1bb3812d5f0747a3ab7348f199001a10,sao paulo,SP,Sudeste,9,8,834.4000000000001
1bc2e21de46adfea6b98cc96b00f3b40,joinville,SC,Sul,3,2,1039.95
1c129092bf23f28a5930387c980c0dfc,sao paulo,SP,Sudeste,200,15,9528.619999999999
1c40343cc5d18c2d8248ac2f3366de34,limeira,SP,Sudeste,21,12,2461.41
1c56ffe0e9dea2657fc6e95b53f40b13,sao carlos,SP,Sudeste,3,2,183.0
1c5e4e49b9079480255b49d50aac1aa9,santos,SP,Sudeste,12,8,10173.11
1c68394e931a64f90ea236c5ea590300,sarandi,PR,Sul,142,39,24832.75
1c742ac33582852aaf3bcfbf5893abcf,belo horizonte,MG,Sudeste,1,1,97.9
1c83418358f249c9d6affa52d579db0e,sao paulo,SP,Sudeste,1,1,24.9
1ca4bdb0cd7fc48e949bac066188ed26,cataguases,MG,Sudeste,3,1,1140.0
1ca7077d890b907f89be8c954a02686a,santana de parnaiba,SP,Sudeste,40,14,2096.77
1caf283236cd69af44cbc09a0a1e7d32,nova iguacu,RJ,Sudeste,33,22,917.6
1cbcd2ee0afb3fc09963b87eb65e7e4f,curitiba,PR,Sul,1,1,90.0
1cbd32d00d01bb8087a5eb088612fd9c,sp / sp,SP,Sudeste,11,11,1045.47
1cbd50a8c52e6cf8e315c5709fab386f,fazenda rio grande,PR,Sul,9,7,785.97
1cbdc7cf130a41fd13a3c2a7d2fcfda7,lambari,MG,Sudeste,2,1,165.8
1cd9e0cc1839d55516843def5600816d,sao paulo,SP,Sudeste,5,2,825.0
1ce3ae5a399804d1a87e706f8a813c3e,jaguaruna,SC,Sul,40,19,2563.0
1d0646a72178a6fb37ee8082140e06ec,joinville,SC,Sul,2,2,61.0
1d0997ff06b524ce9289ffd75114ecd3,recife,PE,Nordeste,3,3,3747.0
1d139e3a3b14025640d8df1b230aace0,barrinha,SP,Sudeste,2,2,36.49
1d1bbb8ac1581824986f582583fff01d,indaial,SC,Sul,4,3,166.88
1d2732ef8321502ee8488e8bed1ab8cd,rio de janeiro,RJ,Sudeste,4,4,1148.0
1d29dfba02015238dfbe2449a5eaa361,vicosa,MG,Sudeste,12,3,612.8
1d4587203296c8f4ad134dc286fa6db0,sao paulo,SP,Sudeste,40,29,2287.5
1d503743d2526f03f0c2c89540ee008c,sao paulo,SP,Sudeste,12,7,516.04
1d8dbc4f32378d715c717c1c1fc57bae,arapongas,PR,Sul,91,25,11205.99
1d953075c2f0dd990bacf27b83b330f1,belo horizonte,MG,Sudeste,1,1,59.0
1da366cade6d8276e7d8beea7af5d4bf,uba,MG,Sudeste,42,14,6348.589999999999
1da3aeb70d7989d1e6d9b0e887f97c23,sao paulo,SP,Sudeste,261,152,8691.56
1dc2de47ee26a0a5b12dc14fd6dc0dea,ibitinga,SP,Sudeste,25,11,1670.3
1dcfa3835714681d4ba4a93bc1e0fd41,birigui,SP,Sudeste,12,4,1186.6000000000001
1dd33b8119b3cb1056ed5dc88cd0aaf4,sao paulo,SP,Sudeste,8,2,1513.0
1de62b6f2fd96227629786db492433db,sp,SP,Sudeste,2,2,208.8
1dfe5347016252a7884b694d4f10f5c4,ibitinga,SP,Sudeste,19,14,1531.9
1e26c56af8d48424e1df0140a2401f83,jaguariuna,SP,Sudeste,2,2,258.9
1e47d8b6546eb3a77b1acddcc9406242,campinas,SP,Sudeste,1,1,149.9
1e47defeeadeca0e9a18fa5a9311e735,catanduva,SP,Sudeste,3,3,234.12
1e483cc5c76fef08d3ca05f9a8af7d01,sao paulo,SP,Sudeste,9,3,166.09
1e8b33f18b4f7598d87f5cbee2282cc2,sao paulo,SP,Sudeste,122,30,17233.56
1e8c6a4c538f286aee9573239740a4b4,itatiba,SP,Sudeste,5,5,359.7
1e9d5a33694bddb76316fd1f54734d20,jaciara,MT,Centro-Oeste,2,2,318.0
1eade46fba20122dc4aefb379f8c636b,sao paulo,SP,Sudeste,58,8,3635.37
1f1bb1f0859883505541bdd6606193e5,sao paulo,SP,Sudeste,26,23,14881.84
1f2eebc0e970fd3c463e4f5d9652687a,sao paulo,SP,Sudeste,1,1,44.99
1f50f920176fa81dab994f9023523100,sao jose do rio preto,SP,Sudeste,1399,23,106655.70999999999
1f7dfad2cb384ea4d2d7e1ffbd78c407,sao paulo,SP,Sudeste,1,1,49.0
1f7fd2a6fcd5a6fa5d8a4dabc72aaae0,venancio aires,RS,Sul,3,2,531.8
1f867308a0ce13133a4e639ff4de0c02,curitiba,PR,Sul,7,6,875.1
1f9ab4708f3056ede07124aad39a2554,tupa,SP,Sudeste,76,5,13312.93
1fa2d3def6adfa70e58c276bb64fe5bb,sao paulo,SP,Sudeste,1,1,6.9
1fbe10c70e30765ed1de86d9f7e98409,maua,SP,Sudeste,2,2,98.75
1fdc574883ef3b33ad41562d93f3a74a,limeira,SP,Sudeste,18,14,4251.0
1fe5540d7c1c37a595fefbacd5570d9e,paraiba do sul,RJ,Sudeste,20,2,4537.6
1fe61aa5494bd3ae92a2c13e067c810f,santa cecilia,SC,Sul,1,1,537.76
2009a095de2a2a41626f6c6d7722678d,sao jose do rio preto,SP,Sudeste,8,4,388.89
2039c5e51785b5dde7cf93ccb3b7be2c,guaira,SP,Sudeste,1,1,159.9
204b4e07bddef3c9b317f70189135b22,borda da mata,MG,Sudeste,1,1,73.4
2059c39f76271d4ca3f15b5ffaccc8b8,curitiba,PR,Sul,11,1,588.9
20611af7866c6068fd5ae1f9dbe15c92,porto ferreira,SP,Sudeste,2,2,219.8
2063dd1b9f568df1c16741ea7d3e6adb,guarapuava,PR,Sul,3,3,763.1
2075d8cd4dd63ff12df0749a5866bb06,curitiba,PR,Sul,3,2,184.70000000000002
2089a6d640999f9b9141ac719b2af596,sao carlos,SP,Sudeste,41,22,7676.02
20a7efa9721046319bdde5d60b6b5365,laguna,SP,Sudeste,1,1,51.7
20a8b0dc55da94fe74d112082427c84f,itu,SP,Sudeste,7,3,407.4
20b54c376b794ed028df09a3cd88e8dc,sao caetano do sul,SP,Sudeste,7,5,927.87
20cb7c2fde3e5bf10f0bbe7394e1c6a9,andira-pr,PR,Sul,31,2,844.9999999999999
20d53aad4fe5ee93a64f8839609d3586,santa rita do sapucai,MG,Sudeste,1,1,14.5
20d83f3ef0e6925fd74bfd59170babf7,sao paulo,SP,Sudeste,40,48,2903.6
20f0aeea30bc3b8c4420be8ced4226c0,santa barbara d'oeste,SP,Sudeste,1,1,14.9
2138ccb85b11a4ec1e37afbd1c8eda1f,sao paulo,SP,Sudeste,387,156,12064.23
213b25e6f54661939f11710a6fddb871,salto,SP,Sudeste,152,79,15105.95
213fafb0ca06fb3d5886579c2565791b,sete lagoas,MG,Sudeste,3,3,189.70000000000002
2156f2671501a81034d7d07f217609d0,sp,SP,Sudeste,21,12,2909.5
217f005bb37ff3aeef5b2ae1788e75ba,osasco,SP,Sudeste,2,1,49.98
218d46b86c1881d022bce9c68a7d4b15,ribeirao preto,SP,Sudeste,382,142,53710.3
218f991754f360af9c2daa5e0b8e990c,sao paulo,SP,Sudeste,14,4,3554.32
2199e7fe213c16213bf5d6a7eadc9a5d,registro,SP,Sudeste,24,12,3767.29
21c62b998a043ebe31161d38f84929fc,fortaleza,CE,Nordeste,4,2,750.49
21d59342ba150175ca2aa4f8faddeca6,itaquaquecetuba,SP,Sudeste,2,2,259.9
21e83881401b92b49fb09a16d3852291,uberlandia,MG,Sudeste,12,8,3109.06
2235cf78d3e2073a88146a9cb60f0dd0,sao paulo,SP,Sudeste,1,1,178.99
226b05fe067266c59c15dae208213d06,curitiba,PR,Sul,1,1,83.9
228e4c1a0be164f613d41c24345f9d2c,bandeirantes,PR,Sul,5,3,539.7
229c3efbfb0ea2058de4ccdfbc3d784a,belo horizonte,MG,Sudeste,118,24,15479.0
22a23e5ac7061fc538cc2a019afaaf16,belo horizonte,MG,Sudeste,1,1,95.0
22c32ec35d0116ef02c281798a25bf8b,maringa,PR,Sul,2,1,72.0
2305ab43e846518f58dd9d59f3f54e96,sao paulo,SP,Sudeste,3,3,788.89
232a6014e7b10cba61c6c2b2ea6bb4b0,cafelandia,SP,Sudeste,32,20,3819.9700000000003
23613d49c3ac2bd302259e55c06c050c,porto ferreira,SP,Sudeste,64,22,3965.6
236585a4ddb5fea9fa40233e2249ed91,caxias do sul,RS,Sul,11,3,649.53
2379bdc3888025689a9deb7b141507d5,mogi mirim,SP,Sudeste,9,8,999.5
238fac594e170b59c6d228f5a4f4f1d9,dois corregos,SP,Sudeste,29,6,3126.0
23a0ffca143a15b9b5bbdb7d552f626a,sao pedro,SP,Sudeste,23,12,3718.51
23c38debaffe4a25a30fdbd9b586a13f,votorantim,SP,Sudeste,41,12,5382.18
23ca5f678e0b3ea6c630b30fa8bf51ea,sao paulo,SP,Sudeste,6,4,183.0
23d7c96d4a1160db1c726b248601b25a,capivari,SP,Sudeste,50,40,10658.24
23ff42c4bf1f8f16cddb19d8b972974a,itau de minas,MG,Sudeste,2,2,174.70000000000002
240b9776d844d37535668549a396af32,niteroi,RJ,Sudeste,35,11,13332.09
244b04680fdbded0acf5aebd9c92b44a,jundiai,SP,Sudeste,2,2,1701.8000000000002
244c2f1bff6afe1f2eaf9bfe9b2aed38,mogi das cruzes,SP,Sudeste,23,11,2580.0
247587846358bb1d2e4c6522020b36fe,sao jose do rio preto,SP,Sudeste,1,1,99.0
2493dc3f20131696a0ecdb9948051a8d,brasilia,DF,Centro-Oeste,4,3,504.38
249f0e9905a6e06ad6c6bea7547ab9f6,rio de janeiro,RJ,Sudeste,3,3,347.95
24a6daf925d9d591870a66660416de31,robeirao preto,SP,Sudeste,2,2,60.0
24c1de8d9551c0b4fbc53317d53efda8,serra redonda,PB,Nordeste,1,1,355.0
2528513dd95219a6013d4d05176e391a,osasco,SP,Sudeste,160,84,32660.2
2528744c5ef5d955adc318720a94d2e7,jundiai,SP,Sudeste,5,3,6245.0
252e76235acb79183cfca6e34f13337d,campinas,SP,Sudeste,3,4,261.2
253c025bab43881055aeecde5e2d8b77,curitiba,PR,Sul,2,1,94.82
253f95b3a0e6983ae18aed49fbc2b845,sao paulo,SP,Sudeste,5,2,799.5
257e61d3251fb5efb9daadddbc2cf7ca,apucarana,PR,Sul,12,12,7729.0
258447aad3f7b01e2643c89f64dc5647,cianorte,PR,Sul,1,1,51.9
259f7b5e6e482c230e5bfaa670b6bb8f,poa,SP,Sudeste,136,24,8393.14
25be943a321c8938947bdaabca979a90,sao bernardo do campo,SP,Sudeste,3,2,479.0
25c5c91f63607446a97b143d2d535d31,itauna,MG,Sudeste,152,16,52787.08
25cf099de44674fde97473224f9d59ab,cotia,SP,Sudeste,50,30,1654.36
25debeafbce801fdd479539350185eee,igaracu do tiete,SP,Sudeste,5,3,237.85
25e47381a6c510ddeb36084e33b89f0c,praia grande,SP,Sudeste,12,7,1115.8000000000002
25e6ffe976bd75618accfe16cefcbd0d,sao paulo,SP,Sudeste,106,53,11552.62
262237171f48e85819065498cac80d7b,brusque,SC,Sul,4,1,599.0
2646baaf662d4d92ac48f047e35db92d,sao paulo,SP,Sudeste,15,10,1263.05
26562f211dd1364af2a8596dc945e8ae,sao bernardo do campo,SP,Sudeste,2,2,99.0
265fdc289dffa9f1ad801c74f7d0de47,jaci,SP,Sudeste,1,1,495.0
26785a546900236d66f2e4197c211158,sao paulo,SP,Sudeste,15,12,1019.2
269c5fc9fcadee614364c3620c30a1f9,guarulhos,SP,Sudeste,3,2,209.6
269cff2d3c8d205c11f37a52402ea93b,catanduva,SP,Sudeste,4,3,1281.59
26af45f5dfd967225a832838aa4e24a3,curitiba,PR,Sul,10,7,573.1
26b482dccfa29bd2e40703ba45523702,santa barbara d´oeste,SP,Sudeste,3,3,344.78
26bad72add1f86e08a776ce4ffdaf1ca,pedregulho,SP,Sudeste,7,5,622.0
26d6bbee02420494d471c9f6436929c0,curitiba,PR,Sul,12,10,434.51
26d8a1c7c75d513045798992ead43aa2,apucarana,PR,Sul,34,20,5937.13
26e13b6ff5b641b329e5524241ee2c93,franca,SP,Sudeste,4,4,119.69999999999999
26e2c91ef821e1ff8985f408788fe35b,ibitinga,SP,Sudeste,12,10,1649.4
26e2e5033827d2ba53929f43e03d8ffe,sao paulo,SP,Sudeste,1,1,139.49
26f6b7ab07be3e9e69ce82a6552efc19,rio de janeiro,RJ,Sudeste,2,2,54.8
270297ead4c65a6cd2593960d2af6b21,sao paulo,SP,Sudeste,17,12,9344.4
270572bb714b00531be85e16e1550f26,maua,SP,Sudeste,1,1,96.99
2709af9587499e95e803a6498a5a56e9,sao paulo,SP,Sudeste,25,15,1180.56
270d3ef21830ad0ecf3a6c53d08a533a,carapicuiba,SP,Sudeste,5,3,471.0
271b8923c6a549e02d3c9fd1f8c0422b,praia grande,SP,Sudeste,1,1,105.19
271c58a1d139c45eaf3316107c6d3a3b,sao paulo,SP,Sudeste,27,6,3597.63
272f092de69afedd4d2969440b37f18f,sao paulo,SP,Sudeste,25,24,1846.3300000000002
2745f798279e0ed033addcc1474776d7,sao paulo,SP,Sudeste,32,13,3668.53
276677b5d08786d5dce7c2149dcce48b,belo horizonte,MG,Sudeste,31,18,3424.2
27a56ff04b34c2ba34ce6ba4d3b9d616,campinas,SP,Sudeste,8,7,349.28999999999996
282c7480173bb9c01dd41cc739fec010,sao paulo,SP,Sudeste,5,4,4274.2
282f23a9769b2690c5dda22e316f9941,belo horizonte,MG,Sudeste,98,41,6464.28
28405831a29823802aa22c084cfd0649,sao paulo,SP,Sudeste,6,1,210.0
28872dc528e978a639754bc8c2ce5a4c,caxias do sul,RS,Sul,1,1,1009.9
289cdb325fb7e7f891c38608bf9e0962,belo horizonte,SP,Sudeste,109,25,13410.55
28a26ebce31d5918b181ede016fd693b,belo horizonte,MG,Sudeste,1,1,29.9
28c7d8743fbc8679f484868cc0fcaefb,itaporanga,SP,Sudeste,3,2,201.5
28d162ab86bb49d719c32f0ee6186eaa,ribeirao preto,SP,Sudeste,1,1,109.99
28ea411b354f14b1a494be4e79f0ce02,sao paulo,SP,Sudeste,6,6,820.0
28f10b1c5e5abb9d4857745bede6147c,sao paulo,SP,Sudeste,28,4,835.0
28fb0829fd777877cdc350d25cb5bd5b,sao jose do rio pret,SP,Sudeste,2,2,279.8
293dee954235e4e4e43f129313625ebe,brasilia,DF,Centro-Oeste,4,3,644.96
2953ce3a88f5e3c3b696d77fc9e4c8eb,sao paulo,SP,Sudeste,14,7,470.0
296729ffb9b684050dd24836dac4494a,curitiba,SP,Sudeste,2,2,114.0
297d5eccd19fa9a83b2630071ff105e4,curitiba,PR,Sul,8,3,834.97
299c89a525fee36c567f4fe72f038100,varzea alegre,CE,Nordeste,1,1,189.0
29c322e3f09f886f8bacbe91dfbd979e,santa maria,RS,Sul,1,2,48.98
29e6e05b65f93bc224c644319dc52ecf,juiz de fora,MG,Sudeste,4,3,475.6
29fe9f200d3fa0c668d2aa1ec7e08dfb,balneario camboriu,SC,Sul,5,4,400.0
2a1348e9addc1af5aaa619b1a3679d6b,belo horizonte,MG,Sudeste,48,33,2697.4
2a167ca73899c85001a837d8fb4962f6,sao paulo,SP,Sudeste,2,2,4097.0
2a261b5b644fa05f4f2700eb93544f2c,porto ferreira,SP,Sudeste,51,21,5355.0
2a50b7ee5aebecc6fd0ff9784a4747d6,brasilia,DF,Centro-Oeste,1,1,199.8
2a5b78b41cd05baeac8df54c6606b92c,formiga,MG,Sudeste,46,23,15554.28
2a61c271b1ac763450d846849783e922,santo andre,SP,Sudeste,18,6,1516.76
2a6fbeaa7ab9e5d59a35841a8da71ce4,jaragua do sul,SC,Sul,30,10,1632.79
2a73cba571d90c694b7caca072ccf6ce,sao caetano do sul,SP,Sudeste,1,1,342.78
2a7c6c0b0d5efde2bf75ec1e1cec2d41,maringa,PR,Sul,3,3,147.6
2a7dc43cecabf23403078e2188437d1d,sao paulo,SP,Sudeste,44,12,4606.71
2a84855fd20af891be03bc5924d2b453,belo horizonte,MG,Sudeste,155,53,14989.0
2aa3443d7bf9d9bb11133f420d75e083,rio de janeiro,RJ,Sudeste,10,7,647.0
2aafae69bf4c41fbd94053d9413e87ee,porto alegre,RS,Sul,2,2,94.0
2addf05f476d0637864454e93ba673d5,brasilia,DF,Centro-Oeste,12,8,4552.0
2b03ac196f5ed62ac483960fe0fa3b65,sao paulo,SP,Sudeste,7,5,843.1
2b1a40c1daabc6ca280c4b815c101841,divinopolis,MG,Sudeste,22,19,12342.6
2b2fed75b8e5ea3a052fc4c0825da485,juiz de fora,MG,Sudeste,3,3,510.9
2b3b9ce054da76a7428df143a567b156,sao paulo,SP,Sudeste,5,3,301.0
2b3e4a2a3ea8e01938cabda2a3e5cc79,sao paulo,SP,Sudeste,52,13,23629.15
2b402d5dc42554061f8ea98d1916f148,irece,BA,Nordeste,1,1,299.89
2b5ed0c9139dae8883a200dfcb272ece,sao paulo,SP,Sudeste,4,1,85.41
2ba91c7ad80ff88b23b7db823b43c233,itu,SP,Sudeste,6,4,740.4
2bd05d410a8fd26dc4184a15f4f2f588,belo horizonte,MG,Sudeste,5,5,1263.73
2bdb95a56a36ebbc6640337ac5eac174,sao paulo,SP,Sudeste,1,1,89.9
2be17df1c49978426251562096c3cc09,tubarao,SC,Sul,16,10,2165.0
2bf28e311bba65237358230cabac3f15,londrina,PR,Sul,7,6,294.0
2bf6a2c1e71bbd29a4ad64e6d3c3629f,nova friburgo,RJ,Sudeste,30,28,50628.9
2c00c85d30361cd2ced2969cffbbffa3,belo horizonte,MG,Sudeste,1,1,49.8
2c2c9832d1bb38c5b0034a3b47d313ee,santa maria,RS,Sul,1,1,49.9
2c3d56f92f360fb89d849b84e8f50eae,barueri,SP,Sudeste,6,4,402.1
2c43fb513632d29b3b58df74816f1b06,belo horizonte,MG,Sudeste,3,3,858.0
2c4c47cb51acd5ea5db5e0ae0e26542a,buritama,SP,Sudeste,12,4,2575.9
2c538755f1ca9540af144f266e70df6c,castro pires,MG,Sudeste,1,1,334.99
2c54051840f19eca309a5423cf22df36,curitiba,PR,Sul,2,2,23.7
2c9005d8043aff18b8557ffb7b13cda4,cachoeiro de itapemirim,ES,Sudeste,1,1,109.9
2c9e548be18521d1c43cde1c582c6de8,mogi das cruzes,SP,Sudeste,124,15,6013.56
2cb4700db635baa1c0d4f90ed27b6669,curitiba,PR,Sul,2,2,199.8
2cb6eb1b7185064167657fa09f541105,sabara,MG,Sudeste,6,6,1217.9
2cb98e27ce1c18abdb42209b34c382a7,ribeirao preto,SP,Sudeste,1,1,62.49
2d20f1cd18725c91147da0791d498022,londrina,PR,Sul,1,1,99.8
2d22fc3089eb907b29ebff50581fb472,macae,RJ,Sudeste,3,1,317.70000000000005
2d2322d842118867781fc737e96d59a1,sao paulo,SP,Sudeste,8,5,176.4
2d2c62bef4c8ba0dd74e0e228e808539,ribeirao preto,SP,Sudeste,16,9,3749.0
2d34636518ba88f5349b732fcf8ba2e4,sao paulo,SP,Sudeste,1,1,150.0
2d378dbb39815785238c0139c7647fb7,sao francisco do sul,SC,Sul,2,1,1154.0
2d42ebcda99fd55f6f4bc2f1ca035d50,uruacu,GO,Centro-Oeste,10,3,921.5
2d50d6282f8aa2257819a77bfaa0efe0,ibitinga,SP,Sudeste,42,14,3008.48
2d518637f53161b973e01f56ea4bb88e,sao paulo,SP,Sudeste,13,2,1219.8899999999999
2d8cfba3fcd3170555941605edaa196a,osasco,SP,Sudeste,1,1,45.0
2d9e8987a2ea5cf88dce330249043ff1,jaci,SP,Sudeste,2,2,239.8
2dcf93836ae3ce0d7c93e2f10876467a,sao jose dos campos,SP,Sudeste,9,9,1443.8
2dd1fb6f0e42a2243b8a01e40cd41216,curitiba,PR,Sul,3,3,686.89
2dee2ce60de9709b1a24083217181a1f,sinop,MT,Centro-Oeste,54,8,7784.5
2e0dba2da448400b1c11d7b4b22f32a4,santo andre,SP,Sudeste,7,5,235.87
2e13c71026e1a39ba5cc1b86dcb679aa,sao paulo,SP,Sudeste,24,9,3793.0
2e1a7d075abe038c1b2743005fe42ff1,sao paulo,SP,Sudeste,18,12,1366.8
2e1c9f22be269ef4643f826c9e650a52,sao paulo,SP,Sudeste,161,71,12170.24
2e3be8a987a30d7544dbbda6861cc14e,belo horizonte,MG,Sudeste,14,12,2472.86
2e7ea2aafec5835e781b21d6d1faf1f1,sao paulo,SP,Sudeste,7,4,528.4
2e90cb1677d35cfe24eef47d441b7c87,sao paulo,SP,Sudeste,127,22,13894.710000000001
2ea0861cc19e94cad86438c984c52da4,sao paulo,SP,Sudeste,6,5,165.6
2eb70248d66e0e3ef83659f71b244378,campinas,SP,Sudeste,186,27,37791.020000000004
2ec6e37d992a95eaddb3369dcbcc76d9,porto alegre,RS,Sul,2,1,159.8
2ee0a0689f2f6a72f35a7cb6033f6e7e,presidente prudente,SP,Sudeste,4,2,272.0
2eeb6531ee027a48d401e72bebdd87d3,sao jose dos campos,SP,Sudeste,3,3,38.7
2ef086a599b597572aca4433b7ed6b3d,jaragua do sul,SC,Sul,1,1,49.0
2f09f7d37a97956d11cc1a7cadd5262b,ribeirao preto,SP,Sudeste,4,2,320.0
2f1e7b90e01d9f086cbcb301c0c3d406,blumenau,SC,Sul,1,1,59.0
2f4b0d3b9634b647d4edee577d7ebb7e,sao paulo,SP,Sudeste,10,2,326.0
2f4b9d112bfa44a214bc6cef085d17c8,afonso claudio,ES,Sudeste,5,3,293.99
2f73e04d12cdf0c945ded66bb3fcf6c7,cachoeiro de itapemirim,ES,Sudeste,3,3,1359.0
2f74af7a0ee5636f12c2336f9fffed47,sao paulo,SP,Sudeste,13,12,560.6999999999999
2f9b7ce230a057a98a9f5df5893ee36c,barueri,SP,Sudeste,2,2,141.82
2fa13c8bd5705d279f7ed5cc9ec61c68,sao paulo,SP,Sudeste,2,2,87.4
2fb25ab44bdbeae6a4d816e0d0c9d500,volta redonda,RJ,Sudeste,5,2,683.08
2fdde51ad3e12f297da656d4fbd5d0b5,joinville,SC,Sul,9,3,5803.0
2ff6b7bff164ef05590a52734e1296da,londrina,PR,Sul,7,6,1803.59
2ff97219cb8622eaf3cd89b7d9c09824,salto,SP,Sudeste,87,44,4339.1
3076499bbc033a927bf4a8a41bcf7fd4,auriflama,SP,Sudeste,7,7,359.33
3078096983cf766a32a06257648502d1,scao jose do rio pardo,SP,Sudeste,53,34,6845.91
30829ded4523ab9224b93bc49a62c95f,parai,RS,Sul,18,13,6911.71
3092c0b297aacfb4bb6e056ebe13b9b8,aruja,SP,Sudeste,16,15,1184.3000000000002
30a2f535bb48308f991d0b9ad4a8c4bb,santa barbara d'oeste,SP,Sudeste,71,20,4731.3
30a81d8cf85fb2ada1b1b094c9583a95,sao paulo,SP,Sudeste,17,7,1245.42
30c7f28fd3a5897b2c82d152bb760c17,niteroi,RJ,Sudeste,6,4,1849.38
312ba1d77e9c332ef21f9598b7f64cd7,guarulhos,SP,Sudeste,7,4,513.0
31344c16881c08a8a72c6d2eb29918c1,uba,MG,Sudeste,42,10,9365.8
31561f325664a8a7aba4c8d0c3a9b3db,sao paulo,SP,Sudeste,36,25,2702.19
318f287a62ab7ac10b703ac37435a231,sao paulo,SP,Sudeste,51,7,2432.48
31ae0774c17fabd06ff707cc5bde005f,americana,SP,Sudeste,11,9,6719.85
31be790e64fc99f8ff48ec2bd18a3104,sao bernardo do campo,SP,Sudeste,6,3,241.39999999999998
31da954dc0855f2495c6310f70a2f931,araras,SP,Sudeste,29,14,4583.0
31e60bf8d103ce47932a85f5562deb16,goiania,GO,Centro-Oeste,1,1,181.0
31eec405c9bb71dec8e2629a92e764fa,cachoeiro de itapemirim,ES,Sudeste,5,5,256.89
323ce52b5b81df2cd804b017b7f09aa7,sao paulo,SP,Sudeste,27,12,2262.3
324583d68897f5ddbaf38f6248322176,sao jose do rio preto,SP,Sudeste,2,1,84.0
325f3178fb58e2a9778334621eecdbf9,taboao da serra,SP,Sudeste,26,10,674.1
327b89b872c14d1c0be7235ef4871685,manaus,AM,Norte,3,3,1177.0
3289d8c3eef4873f91ce0b1343c0dd58,praia grande,SP,Sudeste,1,1,199.99
328acb143b4a73aad6bee8e734f5d20d,foz do iguacu,PR,Sul,2,2,699.98
3296662b1331dea51e744505065ae889,catanduva,SP,Sudeste,1,1,517.8
32b8764b4ef628b53608fc34011fcc13,lages,SC,Sul,36,11,8884.0
32e5635e63cb374eb63afdd242fb6134,rio de janeiro,RJ,Sudeste,1,1,910.0
32f1bb9dfa65bc7df5c0d9d95a616be4,sao paulo,SP,Sudeste,4,4,246.49
32f83ffe11cd40f7adcf4eef171f52d9,uruguaiana,RS,Sul,1,1,29.99
32fdd5d44ecb43dfd6a24b9369eca144,carmo do cajuru,MG,Sudeste,5,2,299.5
333c4210e76a1aa2ab817b99437e3ff1,vargem grande do sul,SP,Sudeste,2,2,335.0
3340ef1913fb70d28420f6ceb685c339,maringa,PR,Sul,32,15,6731.15
334cab711dee080b079fa5779b584783,santo andre,SP,Sudeste,11,10,1069.7
33576ec5412fb5905d876f12f33bfde6,curitiba,PR,Sul,31,1,2718.0
3361277dc30b7cccdb0c286b24219756,maringa,PR,Sul,29,18,3905.05
3364a91ec4d56c98e44174de954b94f6,porto velho,RO,Norte,6,4,3579.94
33a17d60c64393351ebf1ef860f4e0f2,porto alegre,RS,Sul,43,11,8152.4800000000005
33a6f4b1e7cdc205511e76ba1b6e0186,guarulhos,SP,Sudeste,105,15,10295.01
33ab10be054370c254ddfcf0a6253422,rio de janeiro,RJ,Sudeste,4,2,213.2
33ac3e28642ab8bda860a2f693000e78,cotia,SP,Sudeste,34,18,3661.03
33c51922b6e3c16b24a8f28e5833c99d,londrina,PR,Sul,18,11,6657.87
33cbbec1e7e1044aaf11d152172c776f,bento goncalves,RS,Sul,15,9,730.67
33cbda8716511e27e556dff9d8418bf2,blumenau,SC,Sul,5,5,507.40000000000003
33d677f27a69b84051204ee4ae76eaca,joinville,SC,Sul,9,5,165.0
33dd941c27854f7625b968cc6195a552,vila velha,ES,Sudeste,5,1,6787.5
33fd411ed63a7c2f9005e3f065d9f85d,condor,RS,Sul,1,1,24.9
34056b8b55c1775a22af2331670a799c,penapolis,SP,Sudeste,77,58,6398.7
340636a908b13bbe0f4fb63fbe1d0c03,sao jose dos campos,SP,Sudeste,3,3,490.5
343e716476e3748b069f980efbaa294e,campinas,SP,Sudeste,16,6,876.6999999999999
3442033154be05bac582e173ef54fd12,sao paulo,SP,Sudeste,1,1,161.0
344223b2a90784f64136a8a5da012e7f,gaspar,SC,Sul,1,1,10.9
3442f8959a84dea7ee197c632cb2df15,campinas,SP,Sudeste,3,3,218.70000000000002
34675b28b826facfde119785bf287dc1,cascavael,PR,Sul,1,1,21.99
3481aa57cd91f9f9d3fa1fa12d9a3bf7,capivari,SP,Sudeste,16,4,1146.07
3492e68f37fd1df87f4f2f2ea247f445,salto,SP,Sudeste,8,5,787.86
34a557286ead8fe75c989e0afcf7d98c,franca,SP,Sudeste,4,2,414.9
34d1ca11b242c0fee2c834ae8d788566,congonhas,MG,Sudeste,40,4,13422.24
34f563c82a85b99ae9e6d60db5fc2e28,campo bom,RS,Sul,8,4,2332.3
3504c0cb71d7fa48d967e0e4c94d59d9,maua,SP,Sudeste,53,14,2349.94
35281d148dcf7134bae913c57db4e6da,sao paulo,SP,Sudeste,1,1,119.99
353e21e8bf8de2722b4fae1636664b76,canoas,RS,Sul,4,2,208.0
35857757f553273b1056c1cabdace7fb,ribeirao preto,SP,Sudeste,6,6,454.6
3586b8580d9c917874e053a1bb37b5ff,araraquara,SP,Sudeste,36,5,1524.7
